rating,review,aspect_category,polarity
5,"[""'aplikasi'"", "" 'layanan'"", "" 'halo'"", "" 'doc'"", "" 'membantu'"", "" 'semoga'"", "" 'smkin'"", "" 'sukses'"", "" 'iya'""]",Sistem,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'respon'"", "" 'cepat'"", "" 'pengiriman'"", "" 'cepat'""]",Sistem,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'pasien'"", "" 'berpergian'""]",Sistem,positif
5,"[""'dokter'"", "" 'penjelasan'"", "" 'membantu'""]",Pelayanan,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'mudah'"", "" 'mudahan'"", "" 'cepat'"", "" 'sembuh'"", "" 'penyakit'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'trmksh'"", "" 'dokter'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'cepat'"", "" 'bagus'""]",Anekdot/Serbaneka,positif
5,"[""'membatu'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'manfat'"", "" 'bagus'"", "" 'mudah'""]",Anekdot/Serbaneka,positif
5,"[""'senang'"", "" 'curahan hati'"", "" 'dada'"", "" 'plong'"", "" 'terima kasih'"", "" 'terima kasih'"", "" 'halo'"", "" 'doc'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'membantu'"", "" 'sat'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'memuaskan'"", "" 'petugas'"", "" 'ramah'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'tenang'"", "" 'informasi'"", "" 'solusinya'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'hewan'"", "" 'ramah'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'disat'"", "" 'pendemi'"", "" 'skg'"", "" 'rumah sakit'"", "" 'was'"", "" 'was'""]",Anekdot/Serbaneka,positif
5,"[""'cepat'"", "" 'respon'"", "" 'dokter'"", "" 'ramah'"", "" 'ngejelasin'"", "" 'detail'""]",Anekdot/Serbaneka,positif
3,"[""'aplikasi'"", "" 'bagus'"", "" 'wilayah'"", "" 'lombok'"", "" 'barat'""]",Sistem,negatif
5,"[""'membantu'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
2,"[""'chat'"", "" 'dokter'"", "" 'gratis'"", "" 'bayar'""]",Harga,negatif
5,"[""'membantu'"", "" 'dokter'"", "" 'sabar'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'palagi'"", "" 'kondisi'"", "" 'pandemi'"", "" 'rumah sakit'"", "" 'rujukan'"", "" 'copid'""]",Sistem,positif
5,"[""'informasi'"", "" 'advise'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'dok'""]",Anekdot/Serbaneka,positif
5,"[""'oke'"", "" 'membantu'"", "" 'rumah'"", "" 'menemui'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
4,"[""'halo'"", "" 'doc'"", "" 'bayar'"", "" 'gopay'"", "" 'docter'"", "" 'merespon'"", "" 'dikemanain'"", "" 'uang'"", "" 'gopay'"", "" 'bayar'"", "" 'ganti'"", "" 'docter'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
1,"[""'pembayaran'"", "" 'gagal'"", "" 'uang'"", "" 'kepotong'"", "" 'na'"", "" 'dokter'"", "" 'ah'"", "" 'beres'""]",Sistem,negatif
5,"[""'bagus'"", "" 'membantu'"", "" 'pandemic'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'membantu'"", "" 'terima kasih'"", "" 'semoga'"", "" 'sukses'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'sat'"", "" 'membeli'"", "" 'obat'"", "" 'langsung'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'responsif'"", "" 'aplikasi'"", "" 'ngak'"", "" 'lambat'"", "" 'loading'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'disat'"", "" 'sat'"", "" 'mendesak'""]",Pelayanan,positif
5,"[""'memudahkan'"", "" 'terima kasih'"", "" 'layanan'""]",Pelayanan,positif
5,"[""'oke'"", "" 'membantu'""]",Pelayanan,positif
5,"[""'mantap'"", "" 'aplikasi'"", "" 'cepat'"", "" 'tangap'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'respon'"", "" 'dokter'"", "" 'apotek'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'sat'"", "" 'pandemi'"", "" 'saran'"", "" 'responsif'""]",Anekdot/Serbaneka,positif
5,"[""'oke'"", "" 'dokternya'""]",Pelayanan,positif
5,"[""'puas'"", "" 'konsultasi'"", "" 'aplikasi'"", "" 'haldoc'"", "" 'layanan'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'ketemu'"", "" 'pengembangan'"", "" 'video'"", "" 'cal'"", "" 'keren'""]",Anekdot/Serbaneka,positif
1,"[""'barang'"", "" 'bayar'"", "" 'respon'"", "" 'jelek'""]",Anekdot/Serbaneka,negatif
5,"[""'terima kasih'"", "" 'aplikasi'"", "" 'terbantu'""]",Anekdot/Serbaneka,positif
5,"[""'bagus'"", "" 'pengiriman'"", "" 'pesanan'"", "" 'cepat'"", "" 'diskon'"", "" 'huhuhu'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'cepat'"", "" 'kirim'"", "" 'cepat'"", "" 'terima'"", "" 'kasih'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'ribet'"", "" 'rumah'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'cepat'"", "" 'tangap'"", "" 'ramah'"", "" 'memuaskan'""]",Pelayanan,positif
5,"[""'pertanyan'"", "" 'sabar'""]",Pelayanan,positif
5,"[""'memudahkan'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'kondisi'"", "" 'sibuk'"", "" 'ditambah'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
4,"[""'penyelamat'"", "" 'dikala'"", "" 'obat'"", "" 'dicari'"", "" 'apotek'"", "" 'terdekat'"", "" 'kosong'""]",Anekdot/Serbaneka,positif
5,"[""'terima'"", "" 'kasih'"", "" 'halodoc'"", "" 'semoga'"", "" 'maju'"", "" 'berkembang'""]",Anekdot/Serbaneka,positif
2,"[""'donwload'"", "" 'resep'"", "" 'digital'"", "" 'document'"", "" 'keterangan'"", "" 'terunduh'"", "" 'masuk'"", "" 'document'""]",Sistem,negatif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'memudahkan'"", "" 'masyarakat'""]",Sistem,positif
5,"[""'membantu'"", "" 'meringankan'"", "" 'beban'"", "" 'rumah'""]",Anekdot/Serbaneka,positif
5,"[""'kali'"", "" 'konsultasi'"", "" 'di sini'"", "" 'semoga'""]",Anekdot/Serbaneka,positif
5,"[""'oke'"", "" 'dicoba'""]",Anekdot/Serbaneka,netral
5,"[""'membantu'"", "" 'mencari'"", "" 'informasi'"", "" 'kesehatan'"", "" 'terima kasih'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'senang'"", "" 'deh'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'cepat'"", "" 'tangapi'"", "" 'puas'"", "" 'konsultasi'"", "" 'halodoc'"", "" 'terima'"", "" 'kasih'""]",Pelayanan,positif
5,"[""'bermanfat'""]",Pelayanan,positif
1,"[""'nungu'"", "" 'dokter'"", "" 'chat'"", "" 'h'"", "" 'bayar'"", "" 'registrasi'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'"", "" 'pembelian'"", "" 'obat'"", "" 'konsultasi'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'mantaps'"", "" 'cepat'"", "" 'obat'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
1,"[""'prabayar'"", "" 'mengunakn'"", "" 'ovo'"", "" 'gimna'"", "" 'komen'"", "" 'dokter'"", "" 'hu'"", "" 'payah'""]",Sistem,negatif
1,"[""'ribet'"", "" 'aplikasi'"", "" 'nyambungin'"", "" 'gopay'"", "" 'susah'""]",Sistem,negatif
5,"[""'bermanfat'"", "" 'bagus'"", "" 'aplikasinya'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'inovasi'"", "" 'anak'"", "" 'bangsa'"", "" 'hebat'"", "" 'membantu'"", "" 'masyarakat'"", "" 'indonesia'"", "" 'mempermudah'"", "" 'akses'"", "" 'layanan'"", "" 'kesehatan'"", "" 'fitur'"", "" 'fitur'"", "" 'membantu'"", "" 'di tengah'"", "" 'pandemi'"", "" 'aplikasi'"", "" 'halodoc'"", "" 'membantu'"", "" 'berobat'"", "" 'mengantri'"", "" 'ulasan'"", "" 'lengkap'""]",Anekdot/Serbaneka,positif
5,"[""'semoga'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'aplikasi'"", "" 'bagus'""]",Anekdot/Serbaneka,positif
5,"[""'bagus'"", "" 'aplikasinya'""]",Anekdot/Serbaneka,positif
5,"[""'keren'"", "" 'deh'"", "" 'aplikasi'"", "" 'halodoc'"", "" 'keadan'"", "" 'urgent'""]",Anekdot/Serbaneka,positif
5,"[""'lumayan'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'puas'"", "" 'berkonsultasi'"", "" 'dokter'"", "" 'halo'"", "" 'dok'""]",Pelayanan,positif
5,"[""'memuaskan'""]",Anekdot/Serbaneka,positif
5,"[""'bermanfat'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'membatu'""]",Anekdot/Serbaneka,positif
3,"[""'bicara'"", "" 'bicara'"", "" 'halodoc'"", "" 'menyediakan'"", "" 'kalender'"", "" 'menstruasi'"", "" 'iya'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'terima'"", "" 'kasih'"", "" 'cepat'"", "" 'respon'"", "" 'dokter'"", "" 'spog'"", "" 'resep'"", "" 'cocok'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'mantap'""]",Anekdot/Serbaneka,positif
5,"[""'penjelasan'"", "" 'mengerti'""]",Pelayanan,positif
4,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'pertanyan'"", "" 'lugas'""]",Pelayanan,positif
5,"[""'senang'"", "" 'konsultasi'"", "" 'mudah'""]",Anekdot/Serbaneka,positif
1,"[""'daftar'"", "" 'gagal'"", "" 'sinyal'"", "" 'lancar'""]",Sistem,negatif
5,"[""'semoga'"", "" 'anak'"", "" 'cocok'"", "" 'obat'"", "" 'dokter'"", "" 'anak'"", "" 'resepkan'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'mudah'"", "" 'mantap'"", "" 'pokonya'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'memudahkan'"", "" 'pandemi'""]",Pelayanan,positif
1,"[""'pelan'"", "" 'dibuka'"", "" 'ngelag'""]",Sistem,negatif
5,"[""'praktis'"", "" 'antre'"", "" 'dokter'"", "" 'cepat'"", "" 'respon'""]",Sistem,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'cepat'"", "" 'respon'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'beli'"", "" 'obat'"", "" 'jam'"", "" 'gampang'"", "" 'ribet'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'pakai'"", "" 'konsultasi'"", "" 'hasil'"", "" 'bagus'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'prima'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'kondisi'"", "" 'penyakit'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'disat'"", "" 'situasi'"", "" 'pandemi'"", "" 'sat'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'oke'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'cepat'"", "" 'tangap'"", "" 'mendengarkan'"", "" 'keluhan'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'disat'"", "" 'sukses'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'respon'"", "" 'dokter'"", "" 'ramah'"", "" 'cepat'"", "" 'semoga'"", "" 'sukses'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'dibutuhkan'"", "" 'rumah sakit'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'memuaskan'"", "" 'cepat'"", "" 'obat'"", "" 'apapun'"", "" 'tersedia'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membatu'""]",Pelayanan,positif
5,"[""'halodock'"", "" 'membantu'"", "" 'sat'"", "" 'sakit'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
1,"[""'mengunakan'"", "" 'metode'"", "" 'perbayar'"", "" 'yok'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'berobat'"", "" 'pandemi'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
4,"[""'terima'"", "" 'kasih'"", "" 'dokter'"", "" 'ramah'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'apalg'"", "" 'disat'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'layanan'"", "" 'konsultasi'"", "" 'kesehatan'"", "" 'gercep'"", "" 'sederhana'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'sat'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'cepat'"", "" 'praktis'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'pandemi'""]",Pelayanan,positif
4,"[""'seru'"", "" 'sih'"", "" 'ngobrol'"", "" 'bareng'"", "" 'dokter'"", "" 'teman'"", "" 'curahan hati'""]",Pelayanan,positif
4,"[""'dokter'"", "" 'ramah'"", "" 'puas'"", "" 'solusinya'""]",Pelayanan,positif
5,"[""'membantu'""]",Pelayanan,positif
5,"[""'membanty'""]",Pelayanan,positif
5,"[""'sat'"", "" 'membantu'"", "" 'pandemi'"", "" 'dokter'"", "" 'bagus'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'mbantu'"", "" 'adan'"", "" 'darurat'""]",Anekdot/Serbaneka,positif
5,"[""'sngat'"", "" 'puas'"", "" 'dokter'"", "" 'kasih'"", "" 'arahan'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'puas'"", "" 'pelayanan'"", "" 'semoga'"", "" 'berkah'"", "" 'sehat'""]",Pelayanan,positif
5,"[""'obat'"", "" 'dokter'"", "" 'manjur'"", "" 'terima kasih'"", "" 'dok'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'perhatian'"", "" 'terima kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'pandemin'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'dokter'"", "" 'ramah'""]",Anekdot/Serbaneka,positif
5,"[""'terbantu'"", "" 'pandemi'"", "" 'masi'"", "" 'takut'"", "" 'rumah sakit'""]",Anekdot/Serbaneka,positif
5,"[""'ramah'"", "" 'respon'"", "" 'cepat'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'singkat'"", "" 'padat'"", "" 'gapake'"", "" 'chat'"", "" 'dokter'"", "" 'spesialis'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'sat'"", "" 'situasi'"", "" 'bgni'""]",Anekdot/Serbaneka,positif
5,"[""'ah'"", "" 'nyaman'"", "" 'dokter'"", "" 'suka'"", "" 'deh'""]",Anekdot/Serbaneka,positif
5,"[""'respon'"", "" 'dokter'"", "" 'cepat'"", "" 'detail'"", "" 'pengiriman'"", "" 'obat'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'respon'"", "" 'dokter'"", "" 'aplikasi'"", "" 'membantu'"", "" 'pasien'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'pandemi'"", "" 'sih'"", "" 'demam'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'aplikasi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'kasih'"", "" 'bantuan'"", "" 'halo'"", "" 'dok'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'mengunakan'"", "" 'halodoc'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'bagus'"", "" 'obat'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
1,"[""'alhamdulilah'"", "" 'pakai'"", "" 'halodoc'"", "" 'gratis'"", "" 'bayar'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'penjelasan'"", "" 'resep'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'kondisi'"", "" 'menentu'""]",Anekdot/Serbaneka,positif
5,"[""'terbaik'"", "" 'membantu'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'rumah'"", "" 'terima kasih'""]",Anekdot/Serbaneka,positif
5,"[""'suka'"", "" 'dokter'"", "" 'aplikasi'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'dikala'"", "" 'pendemi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'respon'"", "" 'cepat'"", "" 'koperatif'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'ramah'"", "" 'detail'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'kebutuhan'"", "" 'obat'"", "" 'thanks'""]",Anekdot/Serbaneka,positif
5,"[""'bagus'"", "" 'menolong'"", "" 'terima'"", "" 'kasih'""]",Anekdot/Serbaneka,positif
5,"[""'daftar'"", "" 'vaksin'"", "" 'tanggal'"", "" 'delapan'"", "" 'maret'"", "" 'menceknya'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'"", "" 'pandemi'"", "" 'terima kasih'"", "" 'ksh'""]",Anekdot/Serbaneka,positif
5,"[""'semudah'"", "" 'diklik'"", "" 'praktis'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'ramah'"", "" 'paham'"", "" 'bidangnya'""]",Anekdot/Serbaneka,positif
4,"[""'bagus'"", "" 'aplikasi'"", "" 'pu'"", "" 'dokter'"", "" 'pribadi'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'memudahkan'"", "" 'konsultasi'"", "" 'rumah'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'pelayanan'"", "" 'dokter'"", "" 'memuaskan'""]",Pelayanan,positif
